Provider,Fraud_Label,IP_Claim_Count,IP_Unique_Beneficiaries,IP_Total_Reimbursement,IP_Avg_Reimbursement,IP_Total_Deductible,IP_Avg_Deductible,Average_Length_Of_Stay,Same_Day_Discharge_Count,Same_Day_Discharge_Ratio,OP_Claim_Count,OP_Unique_Beneficiaries,OP_Total_Reimbursement,OP_Avg_Reimbursement,OP_Total_Deductible,OP_Avg_Deductible,Total_Claim_Count,Total_Unique_Beneficiaries,Claims_Per_Beneficiary,Total_Reimbursement,Reimbursement_Per_Claim,Reimbursement_Per_Beneficiary,Total_Deductible,IP_Claim_Share,OP_Claim_Share,Unique_Diagnosis_Codes,Total_Diagnosis_Codes,Unique_Procedure_Codes,Total_Procedure_Codes,Diagnosis_Diversity,Avg_Diagnosis_Codes_Per_Claim,Procedure_Diversity,Avg_Procedure_Codes_Per_Claim,Average_Beneficiary_Age,Male_Count,Female_Count,Total_Beneficiaries,Male_Ratio,Female_Ratio,Average_Chronic_Condition_Count,Pct_Diabetes,Pct_HeartFailure,Pct_KidneyDisease,Pct_Cancer,Pct_Stroke,Unique_Attending_Physicians,Unique_Operating_Physicians,Unique_Other_Physicians,Total_Unique_Physicians,Physician_Diversity
PRV56541,1,54.0,53.0,584000.0,10814.814814814816,56604.0,1068.0,6.0,1.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,54.0,53.0,1.0188679245283019,584000.0,10814.814814814816,11018.867924528302,56604.0,1.0,0.0,269.0,456.0,35.0,41.0,4.981481481481482,8.444444444444445,0.6481481481481481,0.7592592592592593,73.10516188188498,20,33,53,0.37735849056603776,0.6226415094339622,11.0,1.0,1.0,1.0,1.0,1.0,7,5.0,3.0,8,0.14814814814814814
PRV56543,0,4.0,4.0,22000.0,5500.0,4272.0,1068.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,22000.0,5500.0,5500.0,4272.0,1.0,0.0,29.0,33.0,0.0,0.0,7.25,8.25,0.0,0.0,82.5201916495551,0,4,4,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,2,1.0,0.0,2,0.5
PRV56544,0,18.0,18.0,99000.0,5500.0,17088.0,1068.0,3.111111111111111,0.0,0.0,2.0,2.0,630.0,315.0,0.0,0.0,20.0,20.0,1.0,99630.0,4981.5,4981.5,17088.0,0.9,0.1,112.0,156.0,8.0,9.0,5.6,7.8,0.4,0.45,73.13771389459274,11,9,20,0.55,0.45,11.0,1.0,1.0,1.0,1.0,1.0,2,2.0,1.0,2,0.1
PRV56545,0,1.0,1.0,7000.0,7000.0,1068.0,1068.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7000.0,7000.0,7000.0,1068.0,1.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,64.83504449007529,1,0,1,1.0,0.0,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1,1.0
PRV56546,0,9.0,9.0,80000.0,8888.888888888889,8544.0,1068.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,80000.0,8888.888888888889,8888.888888888889,8544.0,1.0,0.0,61.0,75.0,7.0,7.0,6.777777777777778,8.333333333333334,0.7777777777777778,0.7777777777777778,79.57472051106548,4,5,9,0.4444444444444444,0.5555555555555556,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.1111111111111111
PRV56547,0,7.0,7.0,60000.0,8571.42857142857,7476.0,1068.0,4.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,60000.0,8571.42857142857,8571.42857142857,7476.0,1.0,0.0,44.0,52.0,4.0,4.0,6.285714285714286,7.428571428571429,0.5714285714285714,0.5714285714285714,75.28385645839444,3,4,7,0.42857142857142855,0.5714285714285714,11.0,1.0,1.0,1.0,1.0,1.0,4,2.0,0.0,5,0.7142857142857143
PRV56548,0,8.0,7.0,124000.0,15500.0,8544.0,1068.0,6.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,1.1428571428571428,124000.0,15500.0,17714.285714285714,8544.0,1.0,0.0,56.0,65.0,6.0,6.0,7.0,8.125,0.75,0.75,69.29617678693654,1,6,7,0.14285714285714285,0.8571428571428571,11.0,1.0,1.0,1.0,1.0,1.0,2,4.0,2.0,4,0.5
PRV56549,0,2.0,2.0,14000.0,7000.0,2136.0,1068.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,14000.0,7000.0,7000.0,2136.0,1.0,0.0,17.0,18.0,1.0,1.0,8.5,9.0,0.5,0.5,79.33333333333334,0,2,2,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0.5
PRV56550,1,55.0,43.0,540000.0,9818.181818181818,58740.0,1068.0,5.836363636363636,3.0,0.05454545454545454,25.0,23.0,14890.0,595.6,0.0,0.0,80.0,66.0,1.2121212121212122,554890.0,6936.125,8407.424242424242,58740.0,0.6875,0.3125,301.0,518.0,35.0,47.0,3.7625,6.475,0.4375,0.5875,71.0211972832096,21,44,65,0.3230769230769231,0.676923076923077,11.0,1.0,1.0,1.0,1.0,1.0,20,3.0,8.0,24,0.3
PRV56551,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,30.0,14070.0,390.8333333333333,100.0,2.7777777777777777,36.0,30.0,1.2,14070.0,390.8333333333333,469.0,100.0,0.0,1.0,84.0,102.0,1.0,1.0,2.3333333333333335,2.8333333333333335,0.027777777777777776,0.027777777777777776,67.54679443303674,11,19,30,0.36666666666666664,0.6333333333333333,11.0,1.0,1.0,1.0,1.0,1.0,6,2.0,4.0,6,0.16666666666666666
PRV56552,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,7390.0,307.9166666666667,0.0,0.0,24.0,16.0,1.5,7390.0,307.9166666666667,461.875,0.0,0.0,1.0,62.0,64.0,0.0,0.0,2.5833333333333335,2.6666666666666665,0.0,0.0,64.9478097193703,9,7,16,0.5625,0.4375,11.0,1.0,1.0,1.0,1.0,1.0,13,3.0,5.0,14,0.5833333333333334
PRV56553,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,38.0,14620.0,224.92307692307693,140.0,2.1538461538461537,65.0,38.0,1.7105263157894737,14620.0,224.92307692307693,384.7368421052632,140.0,0.0,1.0,148.0,181.0,0.0,0.0,2.276923076923077,2.7846153846153845,0.0,0.0,72.76667026910191,15,23,38,0.39473684210526316,0.6052631578947368,11.0,1.0,1.0,1.0,1.0,1.0,16,6.0,14.0,17,0.26153846153846155
PRV56554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,46.0,13810.0,287.7083333333333,190.0,3.9583333333333335,48.0,46.0,1.0434782608695652,13810.0,287.7083333333333,300.2173913043478,190.0,0.0,1.0,104.0,123.0,0.0,0.0,2.1666666666666665,2.5625,0.0,0.0,74.51626342886053,16,30,46,0.34782608695652173,0.6521739130434783,11.0,1.0,1.0,1.0,1.0,1.0,28,8.0,8.0,37,0.7708333333333334
PRV56555,0,59.0,57.0,491000.0,8322.033898305084,61944.0,1068.0,7.169491525423729,0.0,0.0,10.0,10.0,3800.0,380.0,0.0,0.0,69.0,67.0,1.0298507462686568,494800.0,7171.014492753623,7385.074626865671,61944.0,0.855072463768116,0.14492753623188406,265.0,505.0,29.0,33.0,3.8405797101449277,7.318840579710145,0.42028985507246375,0.4782608695652174,74.1102291417655,29,38,67,0.43283582089552236,0.5671641791044776,11.0,1.0,1.0,1.0,1.0,1.0,16,9.0,6.0,25,0.36231884057971014
PRV56556,0,74.0,65.0,619000.0,8364.864864864865,79032.0,1068.0,5.364864864864865,1.0,0.013513513513513514,806.0,352.0,233530.0,289.7394540942928,2870.0,3.5607940446650126,880.0,417.0,2.1103117505995206,852530.0,968.7840909090909,2044.4364508393285,81902.0,0.08409090909090909,0.9159090909090909,1147.0,2640.0,40.0,45.0,1.303409090909091,3.0,0.045454545454545456,0.05113636363636364,73.43504734200319,164,220,384,0.4270833333333333,0.5729166666666666,11.0,1.0,1.0,1.0,1.0,1.0,12,12.0,1.0,13,0.014772727272727272
PRV56557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,57.0,22690.0,349.0769230769231,90.0,1.3846153846153846,65.0,57.0,1.1403508771929824,22690.0,349.0769230769231,398.0701754385965,90.0,0.0,1.0,125.0,149.0,0.0,0.0,1.9230769230769231,2.292307692307692,0.0,0.0,70.18874359066729,22,35,57,0.38596491228070173,0.6140350877192983,11.0,1.0,1.0,1.0,1.0,1.0,42,12.0,19.0,52,0.8
PRV56559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1113.0,807.0,345330.0,310.26954177897574,3470.0,3.1176999101527403,1113.0,807.0,1.379182156133829,345330.0,310.26954177897574,427.9182156133829,3470.0,0.0,1.0,1284.0,3103.0,0.0,0.0,1.1536388140161724,2.78796046720575,0.0,0.0,72.9267981140381,358,449,807,0.4436183395291202,0.5563816604708798,11.0,1.0,1.0,1.0,1.0,1.0,21,21.0,14.0,23,0.020664869721473494
PRV56560,1,248.0,214.0,2605900.0,10507.661290322581,261660.0,1068.0,5.810483870967742,3.0,0.012096774193548387,2065.0,831.0,606100.0,293.51089588377727,5020.0,2.430992736077482,2313.0,1045.0,2.213397129186603,3212000.0,1388.672719412019,3073.684210526316,266680.0,0.10722006052745352,0.8927799394725465,2163.0,7367.0,115.0,202.0,0.9351491569390402,3.185041072200605,0.04971897968006917,0.08733246865542585,73.68948928953667,389,530,919,0.4232861806311208,0.5767138193688792,11.0,1.0,1.0,1.0,1.0,1.0,26,27.0,11.0,38,0.016428880242109815
PRV56562,0,2.0,2.0,38000.0,19000.0,2136.0,1068.0,1.5,0.0,0.0,35.0,21.0,10650.0,304.2857142857143,70.0,2.0,37.0,23.0,1.608695652173913,48650.0,1314.8648648648648,2115.217391304348,2206.0,0.05405405405405406,0.9459459459459459,102.0,123.0,2.0,2.0,2.7567567567567566,3.324324324324324,0.05405405405405406,0.05405405405405406,76.16688986102432,10,13,23,0.43478260869565216,0.5652173913043478,11.0,1.0,1.0,1.0,1.0,1.0,23,7.0,8.0,29,0.7837837837837838
PRV56563,0,8.0,7.0,91000.0,11375.0,8544.0,1068.0,3.5,0.0,0.0,22.0,21.0,5890.0,267.72727272727275,0.0,0.0,30.0,28.0,1.0714285714285714,96890.0,3229.6666666666665,3460.3571428571427,8544.0,0.26666666666666666,0.7333333333333333,97.0,121.0,10.0,11.0,3.2333333333333334,4.033333333333333,0.3333333333333333,0.36666666666666664,77.70953431186147,9,18,27,0.3333333333333333,0.6666666666666666,11.0,1.0,1.0,1.0,1.0,1.0,20,4.0,9.0,23,0.7666666666666667
PRV56566,1,1.0,1.0,12000.0,12000.0,1068.0,1068.0,8.0,0.0,0.0,175.0,62.0,56110.0,320.62857142857143,580.0,3.3142857142857145,176.0,63.0,2.7936507936507935,68110.0,386.9886363636364,1081.111111111111,1648.0,0.005681818181818182,0.9943181818181818,307.0,445.0,1.0,1.0,1.7443181818181819,2.528409090909091,0.005681818181818182,0.005681818181818182,71.57120041719631,30,33,63,0.47619047619047616,0.5238095238095238,11.0,1.0,1.0,1.0,1.0,1.0,7,5.0,4.0,7,0.03977272727272727
PRV56568,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,55.0,62180.0,474.6564885496183,840.0,6.412213740458015,131.0,55.0,2.381818181818182,62180.0,474.6564885496183,1130.5454545454545,840.0,0.0,1.0,256.0,361.0,0.0,0.0,1.9541984732824427,2.7557251908396947,0.0,0.0,73.21311679422563,19,36,55,0.34545454545454546,0.6545454545454545,11.0,1.0,1.0,1.0,1.0,1.0,12,7.0,9.0,12,0.0916030534351145
PRV56570,0,13.0,12.0,148000.0,11384.615384615385,13884.0,1068.0,4.615384615384615,0.0,0.0,17.0,15.0,2940.0,172.94117647058823,0.0,0.0,30.0,27.0,1.1111111111111112,150940.0,5031.333333333333,5590.37037037037,13884.0,0.43333333333333335,0.5666666666666667,108.0,141.0,6.0,6.0,3.6,4.7,0.2,0.2,77.87603620047152,8,19,27,0.2962962962962963,0.7037037037037037,11.0,1.0,1.0,1.0,1.0,1.0,23,5.0,8.0,32,1.0666666666666667
PRV56571,0,3.0,3.0,27000.0,9000.0,3204.0,1068.0,8.333333333333334,0.0,0.0,8.0,6.0,4520.0,565.0,100.0,12.5,11.0,9.0,1.2222222222222223,31520.0,2865.4545454545455,3502.222222222222,3304.0,0.2727272727272727,0.7272727272727273,49.0,51.0,1.0,1.0,4.454545454545454,4.636363636363637,0.09090909090909091,0.09090909090909091,80.8750855578371,4,4,8,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,10,2.0,0.0,10,0.9090909090909091
PRV56572,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,3890.0,194.5,0.0,0.0,20.0,19.0,1.0526315789473684,3890.0,194.5,204.73684210526315,0.0,0.0,1.0,41.0,45.0,0.0,0.0,2.05,2.25,0.0,0.0,71.05659425771822,7,12,19,0.3684210526315789,0.631578947368421,11.0,1.0,1.0,1.0,1.0,1.0,13,1.0,10.0,16,0.8
PRV56574,0,12.0,10.0,104000.0,8666.666666666666,11748.0,1068.0,4.083333333333333,0.0,0.0,50.0,41.0,17180.0,343.6,80.0,1.6,62.0,51.0,1.2156862745098038,121180.0,1954.516129032258,2376.078431372549,11828.0,0.1935483870967742,0.8064516129032258,169.0,224.0,9.0,9.0,2.725806451612903,3.6129032258064515,0.14516129032258066,0.14516129032258066,71.88429842573579,25,25,50,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,37,13.0,15.0,53,0.8548387096774194
PRV56575,1,113.0,102.0,958000.0,8477.87610619469,118548.0,1068.0,5.460176991150442,2.0,0.017699115044247787,717.0,459.0,196530.0,274.10041841004187,2460.0,3.430962343096234,830.0,561.0,1.4795008912655971,1154530.0,1391.0,2057.9857397504456,121008.0,0.13614457831325302,0.863855421686747,1130.0,2805.0,59.0,72.0,1.3614457831325302,3.3795180722891565,0.07108433734939759,0.08674698795180723,74.34813114842103,201,309,510,0.3941176470588235,0.6058823529411764,11.0,1.0,1.0,1.0,1.0,1.0,15,15.0,9.0,18,0.021686746987951807
PRV56576,0,1.0,1.0,4000.0,4000.0,1068.0,1068.0,2.0,0.0,0.0,233.0,106.0,63150.0,271.0300429184549,430.0,1.8454935622317596,234.0,107.0,2.1869158878504673,67150.0,286.96581196581195,627.5700934579439,1498.0,0.004273504273504274,0.9957264957264957,402.0,674.0,0.0,0.0,1.7179487179487178,2.8803418803418803,0.0,0.0,73.6000051174781,43,64,107,0.40186915887850466,0.5981308411214953,11.0,1.0,1.0,1.0,1.0,1.0,2,1.0,0.0,3,0.01282051282051282
PRV56577,0,8.0,8.0,51000.0,6375.0,7476.0,1068.0,3.75,1.0,0.125,285.0,240.0,61430.0,215.5438596491228,570.0,2.0,293.0,248.0,1.1814516129032258,112430.0,383.7201365187713,453.3467741935484,8046.0,0.027303754266211604,0.9726962457337884,492.0,804.0,2.0,3.0,1.6791808873720135,2.744027303754266,0.006825938566552901,0.010238907849829351,73.10476158806429,111,136,247,0.4493927125506073,0.5506072874493927,11.0,1.0,1.0,1.0,1.0,1.0,134,35.0,80.0,152,0.5187713310580204
PRV56578,0,7.0,7.0,115000.0,16428.571428571428,7476.0,1068.0,6.142857142857143,0.0,0.0,74.0,66.0,23730.0,320.6756756756757,170.0,2.2972972972972974,81.0,73.0,1.1095890410958904,138730.0,1712.716049382716,1900.4109589041095,7646.0,0.08641975308641975,0.9135802469135802,203.0,262.0,8.0,9.0,2.506172839506173,3.234567901234568,0.09876543209876543,0.1111111111111111,74.05413818645515,40,33,73,0.547945205479452,0.4520547945205479,11.0,1.0,1.0,1.0,1.0,1.0,44,16.0,20.0,54,0.6666666666666666
PRV56579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,17.0,6850.0,175.64102564102564,70.0,1.794871794871795,39.0,17.0,2.2941176470588234,6850.0,175.64102564102564,402.94117647058823,70.0,0.0,1.0,94.0,110.0,0.0,0.0,2.41025641025641,2.8205128205128207,0.0,0.0,72.15187019366267,7,10,17,0.4117647058823529,0.5882352941176471,11.0,1.0,1.0,1.0,1.0,1.0,9,5.0,6.0,10,0.2564102564102564
PRV56580,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,163.0,62890.0,339.94594594594594,590.0,3.189189189189189,185.0,163.0,1.1349693251533743,62890.0,339.94594594594594,385.8282208588957,590.0,0.0,1.0,317.0,487.0,0.0,0.0,1.7135135135135136,2.6324324324324326,0.0,0.0,74.14498011698853,69,94,163,0.4233128834355828,0.5766871165644172,11.0,1.0,1.0,1.0,1.0,1.0,99,25.0,46.0,116,0.6270270270270271
PRV56581,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2110.0,301.42857142857144,0.0,0.0,7.0,7.0,1.0,2110.0,301.42857142857144,301.42857142857144,0.0,0.0,1.0,18.0,19.0,0.0,0.0,2.5714285714285716,2.7142857142857144,0.0,0.0,75.45164759949155,1,6,7,0.14285714285714285,0.8571428571428571,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1,0.14285714285714285
PRV56582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,30.0,30.0,0.0,0.0,1.0,1.0,1.0,30.0,30.0,30.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,73.91375770020534,0,1,1,0.0,1.0,11.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1,1.0
PRV56583,0,13.0,13.0,105000.0,8076.923076923077,13884.0,1068.0,4.153846153846154,0.0,0.0,11.0,11.0,4070.0,370.0,0.0,0.0,24.0,24.0,1.0,109070.0,4544.583333333333,4544.583333333333,13884.0,0.5416666666666666,0.4583333333333333,95.0,126.0,9.0,9.0,3.9583333333333335,5.25,0.375,0.375,72.7501711156742,10,14,24,0.4166666666666667,0.5833333333333334,11.0,1.0,1.0,1.0,1.0,1.0,22,10.0,4.0,33,1.375
PRV56584,0,4.0,4.0,21000.0,5250.0,4272.0,1068.0,3.25,0.0,0.0,51.0,34.0,15660.0,307.05882352941177,80.0,1.5686274509803921,55.0,38.0,1.4473684210526316,36660.0,666.5454545454545,964.7368421052631,4352.0,0.07272727272727272,0.9272727272727272,136.0,159.0,3.0,3.0,2.4727272727272727,2.890909090909091,0.05454545454545454,0.05454545454545454,73.44077547773647,13,24,37,0.35135135135135137,0.6486486486486487,11.0,1.0,1.0,1.0,1.0,1.0,11,4.0,5.0,13,0.23636363636363636
PRV56585,0,4.0,4.0,25000.0,6250.0,4272.0,1068.0,5.5,0.0,0.0,3.0,3.0,90.0,30.0,0.0,0.0,7.0,7.0,1.0,25090.0,3584.285714285714,3584.285714285714,4272.0,0.5714285714285714,0.42857142857142855,36.0,42.0,3.0,3.0,5.142857142857143,6.0,0.42857142857142855,0.42857142857142855,74.74997555490368,1,6,7,0.14285714285714285,0.8571428571428571,11.0,1.0,1.0,1.0,1.0,1.0,6,4.0,2.0,11,1.5714285714285714
PRV56586,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,370.0,92.5,200.0,50.0,4.0,4.0,1.0,370.0,92.5,92.5,200.0,0.0,1.0,8.0,8.0,0.0,0.0,2.0,2.0,0.0,0.0,72.39630390143738,2,2,4,0.5,0.5,11.0,1.0,1.0,1.0,1.0,1.0,3,0.0,3.0,4,1.0
PRV56587,1,18.0,18.0,241000.0,13388.888888888889,18156.0,1068.0,7.388888888888889,1.0,0.05555555555555555,455.0,325.0,136970.0,301.032967032967,1000.0,2.197802197802198,473.0,343.0,1.379008746355685,377970.0,799.0909090909091,1101.9533527696792,19156.0,0.03805496828752643,0.9619450317124736,716.0,1315.0,11.0,12.0,1.5137420718816068,2.780126849894292,0.023255813953488372,0.02536997885835095,74.30668788906034,146,192,338,0.4319526627218935,0.5680473372781065,11.0,1.0,1.0,1.0,1.0,1.0,103,48.0,64.0,121,0.2558139534883721
PRV56588,1,100.0,96.0,962000.0,9620.0,105732.0,1068.0,6.15,3.0,0.03,169.0,155.0,68600.0,405.91715976331363,360.0,2.1301775147928996,269.0,251.0,1.0717131474103585,1030600.0,3831.2267657992566,4105.97609561753,106092.0,0.37174721189591076,0.6282527881040892,604.0,1252.0,49.0,76.0,2.2453531598513012,4.654275092936803,0.1821561338289963,0.2825278810408922,73.74694514208737,105,146,251,0.41832669322709165,0.5816733067729084,11.0,1.0,1.0,1.0,1.0,1.0,108,35.0,55.0,142,0.5278810408921933
PRV56589,0,4.0,4.0,31000.0,7750.0,4272.0,1068.0,4.5,0.0,0.0,20.0,20.0,11650.0,582.5,120.0,6.0,24.0,24.0,1.0,42650.0,1777.0833333333333,1777.0833333333333,4392.0,0.16666666666666666,0.8333333333333334,75.0,80.0,6.0,6.0,3.125,3.3333333333333335,0.25,0.25,70.82295231576546,7,17,24,0.2916666666666667,0.7083333333333334,11.0,1.0,1.0,1.0,1.0,1.0,14,7.0,6.0,20,0.8333333333333334
PRV56590,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,31.0,10410.0,315.45454545454544,0.0,0.0,33.0,31.0,1.064516129032258,10410.0,315.45454545454544,335.80645161290323,0.0,0.0,1.0,82.0,94.0,0.0,0.0,2.484848484848485,2.8484848484848486,0.0,0.0,76.9534786160606,12,19,31,0.3870967741935484,0.6129032258064516,11.0,1.0,1.0,1.0,1.0,1.0,22,4.0,14.0,30,0.9090909090909091
PRV56591,1,16.0,13.0,98000.0,6125.0,17088.0,1068.0,4.8125,0.0,0.0,127.0,74.0,37460.0,294.96062992125985,300.0,2.3622047244094486,143.0,87.0,1.6436781609195403,135460.0,947.2727272727273,1557.0114942528735,17388.0,0.11188811188811189,0.8881118881118881,317.0,488.0,14.0,14.0,2.2167832167832167,3.4125874125874125,0.0979020979020979,0.0979020979020979,74.13967759446766,40,47,87,0.45977011494252873,0.5402298850574713,11.0,1.0,1.0,1.0,1.0,1.0,35,12.0,25.0,46,0.32167832167832167
PRV56592,1,63.0,51.0,726400.0,11530.15873015873,63012.0,1068.0,5.26984126984127,1.0,0.015873015873015872,55.0,49.0,5840.0,106.18181818181819,110.0,2.0,118.0,100.0,1.18,732240.0,6205.423728813559,7322.4,63122.0,0.5338983050847458,0.4661016949152542,384.0,694.0,48.0,55.0,3.2542372881355934,5.88135593220339,0.4067796610169492,0.4661016949152542,73.65377249566161,43,56,99,0.43434343434343436,0.5656565656565656,11.0,1.0,1.0,1.0,1.0,1.0,47,13.0,23.0,64,0.5423728813559322
PRV56593,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,13490.0,293.2608695652174,60.0,1.3043478260869565,46.0,46.0,1.0,13490.0,293.2608695652174,293.2608695652174,60.0,0.0,1.0,103.0,123.0,0.0,0.0,2.239130434782609,2.6739130434782608,0.0,0.0,71.70984733505938,21,25,46,0.45652173913043476,0.5434782608695652,11.0,1.0,1.0,1.0,1.0,1.0,15,7.0,9.0,17,0.3695652173913043
PRV56594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,64.0,29730.0,424.7142857142857,280.0,4.0,70.0,64.0,1.09375,29730.0,424.7142857142857,464.53125,280.0,0.0,1.0,136.0,168.0,0.0,0.0,1.9428571428571428,2.4,0.0,0.0,75.65460301163587,25,39,64,0.390625,0.609375,11.0,1.0,1.0,1.0,1.0,1.0,29,11.0,12.0,44,0.6285714285714286
PRV56595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,46.0,15760.0,281.42857142857144,80.0,1.4285714285714286,56.0,46.0,1.2173913043478262,15760.0,281.42857142857144,342.60869565217394,80.0,0.0,1.0,103.0,119.0,0.0,0.0,1.8392857142857142,2.125,0.0,0.0,73.69086093503556,17,29,46,0.3695652173913043,0.6304347826086957,11.0,1.0,1.0,1.0,1.0,1.0,42,7.0,17.0,54,0.9642857142857143
PRV56596,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,4140.0,230.0,50.0,2.7777777777777777,18.0,18.0,1.0,4140.0,230.0,230.0,50.0,0.0,1.0,38.0,48.0,0.0,0.0,2.111111111111111,2.6666666666666665,0.0,0.0,69.60544528100996,8,10,18,0.4444444444444444,0.5555555555555556,11.0,1.0,1.0,1.0,1.0,1.0,16,5.0,5.0,24,1.3333333333333333
PRV56597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,110.0,52120.0,272.87958115183244,540.0,2.8272251308900525,191.0,110.0,1.7363636363636363,52120.0,272.87958115183244,473.8181818181818,540.0,0.0,1.0,335.0,500.0,0.0,0.0,1.7539267015706805,2.6178010471204187,0.0,0.0,73.65087424553543,36,74,110,0.32727272727272727,0.6727272727272727,11.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0.005235602094240838
PRV56598,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,194.0,87080.0,311.0,770.0,2.75,280.0,194.0,1.443298969072165,87080.0,311.0,448.8659793814433,770.0,0.0,1.0,432.0,683.0,0.0,0.0,1.542857142857143,2.4392857142857145,0.0,0.0,75.22084153630122,72,122,194,0.3711340206185567,0.6288659793814433,11.0,1.0,1.0,1.0,1.0,1.0,42,22.0,26.0,46,0.16428571428571428
PRV56601,0,1.0,1.0,3000.0,3000.0,1068.0,1068.0,9.0,0.0,0.0,32.0,30.0,8510.0,265.9375,100.0,3.125,33.0,31.0,1.064516129032258,11510.0,348.7878787878788,371.2903225806452,1168.0,0.030303030303030304,0.9696969696969697,88.0,95.0,0.0,0.0,2.6666666666666665,2.878787878787879,0.0,0.0,69.192731447749,14,17,31,0.45161290322580644,0.5483870967741935,11.0,1.0,1.0,1.0,1.0,1.0,10,3.0,10.0,13,0.3939393939393939
PRV56602,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,49.0,55810.0,384.8965517241379,440.0,3.0344827586206895,145.0,49.0,2.9591836734693877,55810.0,384.8965517241379,1138.9795918367347,440.0,0.0,1.0,259.0,378.0,1.0,1.0,1.7862068965517242,2.606896551724138,0.006896551724137931,0.006896551724137931,73.24270488482867,24,25,49,0.4897959183673469,0.5102040816326531,11.0,1.0,1.0,1.0,1.0,1.0,22,11.0,15.0,23,0.15862068965517243
PRV56603,0,1.0,1.0,6000.0,6000.0,1068.0,1068.0,3.0,0.0,0.0,3.0,3.0,120.0,40.0,0.0,0.0,4.0,4.0,1.0,6120.0,1530.0,1530.0,1068.0,0.25,0.75,17.0,17.0,2.0,2.0,4.25,4.25,0.5,0.5,60.082819986310746,1,3,4,0.25,0.75,11.0,1.0,1.0,1.0,1.0,1.0,4,1.0,2.0,7,1.75
PRV56604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,27.0,9780.0,337.2413793103448,0.0,0.0,29.0,27.0,1.0740740740740742,9780.0,337.2413793103448,362.22222222222223,0.0,0.0,1.0,62.0,80.0,0.0,0.0,2.1379310344827585,2.7586206896551726,0.0,0.0,75.75633127994524,8,19,27,0.2962962962962963,0.7037037037037037,11.0,1.0,1.0,1.0,1.0,1.0,18,7.0,8.0,23,0.7931034482758621
