Provider,total_claims,inpatient_claims,outpatient_claims,inpatient_ratio,total_beneficiaries,claims_per_beneficiary,total_reimbursement,mean_reimbursement,max_reimbursement,total_deductible,mean_deductible,reimbursement_per_beneficiary,unique_attending,unique_operating,unique_other,mean_diagnosis_count,mean_procedure_count,unique_diagnosis_codes,unique_procedure_codes,mean_patient_age,mean_patient_chronic_conds,patient_death_rate,renal_disease_rate,unique_states,unique_counties,primary_state,mean_claim_duration,mean_admission_duration,PotentialFraud
PRV57194,30,2,28,0.06666666666666667,26,1.1538461538461537,24260,808.6666666666666,13000,2246.0,74.86666666666666,933.0769230769231,19,4,8,2.7,0.03333333333333333,74,1,75.36666666666666,4.066666666666666,0.0,0.13333333333333333,1,9,49,0.26666666666666666,4.0,0
PRV57196,68,10,58,0.14705882352941177,42,1.619047619047619,94830,1394.5588235294117,34000,10710.0,157.5,2257.8571428571427,18,6,9,3.088235294117647,0.08823529411764706,161,6,73.67647058823529,4.132352941176471,0.0,0.08823529411764706,2,6,34,1.8088235294117647,5.0,0
PRV57197,100,8,92,0.08,50,2.0,115540,1155.4,28000,8744.0,87.44,2310.8,13,11,7,3.11,0.07,221,7,70.62,4.91,0.01,0.29,1,5,49,1.66,8.75,0
PRV57198,54,3,51,0.05555555555555555,43,1.255813953488372,29200,540.7407407407408,8000,3364.0,62.2962962962963,679.0697674418604,18,6,9,2.6296296296296298,0.05555555555555555,118,3,71.55555555555556,4.407407407407407,0.0,0.2037037037037037,1,8,49,0.8333333333333334,5.0,0
PRV57199,7,0,7,0.0,7,1.0,1970,281.42857142857144,1300,50.0,7.142857142857143,281.42857142857144,4,1,2,1.8571428571428572,0.0,13,0,73.42857142857143,5.857142857142857,0.0,0.14285714285714285,3,5,49,0.42857142857142855,0.0,0
PRV57200,25,0,25,0.0,24,1.0416666666666667,12150,486.0,3300,130.0,5.2,506.25,7,2,5,2.36,0.0,56,0,71.72,3.88,0.08,0.2,2,8,49,1.6,0.0,0
PRV57202,165,0,165,0.0,85,1.9411764705882353,40810,247.33333333333334,3300,560.0,3.393939393939394,480.11764705882354,31,20,21,2.478787878787879,0.0,281,0,75.56363636363636,5.042424242424242,0.0,0.3212121212121212,3,14,49,1.5818181818181818,0.0,0
PRV57203,47,2,45,0.0425531914893617,47,1.0,45610,970.4255319148937,31000,2246.0,47.787234042553195,970.4255319148937,22,6,13,2.8297872340425534,0.02127659574468085,109,1,72.87234042553192,4.531914893617022,0.0,0.2127659574468085,3,17,49,0.44680851063829785,3.0,0
PRV57204,133,21,112,0.15789473684210525,81,1.6419753086419753,221970,1668.9473684210527,43000,21920.0,166.06060606060606,2740.3703703703704,26,8,15,3.4210526315789473,0.15037593984962405,294,15,73.78947368421052,5.203007518796992,0.05263157894736842,0.15037593984962405,2,9,49,1.8721804511278195,5.0,1
PRV57205,93,12,81,0.12903225806451613,87,1.0689655172413792,135680,1458.9247311827958,47000,13366.0,143.72043010752688,1559.5402298850574,47,14,19,3.021505376344086,0.08602150537634409,182,8,73.52688172043011,4.483870967741935,0.010752688172043012,0.16129032258064516,9,25,49,1.2795698924731183,5.166666666666667,0
PRV57206,490,7,483,0.014285714285714285,228,2.1491228070175437,235300,480.2040816326531,57000,8586.0,17.522448979591836,1032.017543859649,70,31,46,2.7122448979591836,0.01020408163265306,704,5,72.92040816326531,4.3040816326530615,0.004081632653061225,0.2530612244897959,6,25,49,1.1979591836734693,3.4285714285714284,1
PRV57207,73,0,73,0.0,49,1.489795918367347,18710,256.3013698630137,3300,160.0,2.191780821917808,381.83673469387753,13,6,10,2.2465753424657535,0.0,131,0,73.41095890410959,4.36986301369863,0.0,0.1232876712328767,3,6,49,0.9726027397260274,0.0,0
PRV57208,113,10,103,0.08849557522123894,109,1.036697247706422,224580,1987.4336283185842,86000,8704.0,78.41441441441441,2060.3669724770643,80,25,39,3.2035398230088497,0.09734513274336283,255,11,74.56637168141593,4.247787610619469,0.0,0.19469026548672566,10,34,49,2.106194690265487,5.6,0
PRV57209,1108,15,1093,0.013537906137184115,564,1.9645390070921986,485040,437.7617328519856,24000,19110.0,17.247292418772563,860.0,157,98,112,2.7129963898916967,0.010830324909747292,1226,11,72.6976534296029,4.4702166064981945,0.009927797833935019,0.213898916967509,13,53,49,1.8402527075812274,5.4,1
PRV57210,43,10,33,0.23255813953488372,35,1.2285714285714286,137020,3186.5116279069766,32000,10890.0,253.25581395348837,3914.8571428571427,22,8,13,4.232558139534884,0.20930232558139536,138,8,76.09302325581395,5.6976744186046515,0.023255813953488372,0.23255813953488372,4,6,10,2.953488372093023,10.7,1
PRV57211,111,8,103,0.07207207207207207,104,1.0673076923076923,81930,738.1081081081081,9000,8824.0,79.49549549549549,787.7884615384615,52,19,26,2.891891891891892,0.04504504504504504,241,5,74.36036036036036,4.486486486486487,0.0,0.15315315315315314,7,23,49,1.4864864864864864,2.625,0
PRV57212,101,0,101,0.0,60,1.6833333333333333,34670,343.26732673267327,3300,290.0,2.871287128712871,577.8333333333334,18,9,14,2.6930693069306932,0.0,209,0,71.83168316831683,4.346534653465347,0.0,0.1485148514851485,2,5,49,1.693069306930693,0.0,0
PRV57213,82,0,82,0.0,76,1.0789473684210527,34040,415.1219512195122,5040,250.0,3.048780487804878,447.89473684210526,51,11,23,2.268292682926829,0.0,149,0,73.35365853658537,4.121951219512195,0.0,0.25609756097560976,11,23,49,1.1219512195121952,0.0,0
PRV57215,11,8,3,0.7272727272727273,9,1.2222222222222223,48970,4451.818181818182,18000,7476.0,747.6,5441.111111111111,5,2,2,6.7272727272727275,0.36363636363636365,63,4,69.0,6.363636363636363,0.0,0.2727272727272727,1,3,49,4.2727272727272725,5.75,0
PRV57216,82,10,72,0.12195121951219512,62,1.3225806451612903,106260,1295.8536585365853,31000,10840.0,132.1951219512195,1713.8709677419354,33,12,20,3.024390243902439,0.036585365853658534,185,3,74.07317073170732,4.817073170731708,0.0,0.17073170731707318,2,12,49,2.3048780487804876,7.4,0
PRV57217,62,9,53,0.14516129032258066,59,1.0508474576271187,119060,1920.3225806451612,27000,9752.0,157.29032258064515,2017.9661016949153,41,18,23,3.564516129032258,0.11290322580645161,170,7,71.70967741935483,5.064516129032258,0.0,0.1774193548387097,6,16,49,1.8064516129032258,5.333333333333333,0
PRV57218,413,0,413,0.0,285,1.449122807017544,123230,298.3777239709443,14010,1040.0,2.5181598062953996,432.3859649122807,3,4,0,2.4987893462469732,0.0,612,0,73.45762711864407,4.230024213075061,0.002421307506053269,0.18401937046004843,6,27,49,0.9878934624697336,0.0,0
PRV57219,46,0,46,0.0,36,1.2777777777777777,11830,257.17391304347825,3300,0.0,0.0,328.6111111111111,14,9,7,2.5,0.0,101,0,71.52173913043478,4.173913043478261,0.0,0.1956521739130435,2,4,49,0.8260869565217391,0.0,0
PRV57223,54,34,20,0.6296296296296297,49,1.1020408163265305,280530,5195.0,57000,36312.0,672.4444444444445,5725.102040816327,19,5,8,6.296296296296297,0.5,226,24,74.62962962962963,5.481481481481482,0.0,0.2222222222222222,3,11,49,3.537037037037037,4.794117647058823,1
PRV57224,214,2,212,0.009345794392523364,144,1.4861111111111112,78960,368.97196261682245,17000,2656.0,12.411214953271028,548.3333333333334,51,27,32,2.817757009345794,0.014018691588785047,369,3,72.94392523364486,4.47196261682243,0.018691588785046728,0.19626168224299065,4,14,49,1.574766355140187,4.5,0
PRV57225,178,47,131,0.2640449438202247,145,1.2275862068965517,437520,2457.9775280898875,30000,50806.0,285.4269662921348,3017.3793103448274,86,37,42,3.8202247191011236,0.17415730337078653,378,27,73.38202247191012,4.870786516853933,0.0056179775280898875,0.24719101123595505,5,50,49,1.8258426966292134,5.574468085106383,0
PRV57227,52,21,31,0.40384615384615385,50,1.04,191800,3688.4615384615386,34000,21360.0,418.8235294117647,3836.0,41,15,16,4.596153846153846,0.3269230769230769,166,15,74.82692307692308,4.6923076923076925,0.019230769230769232,0.21153846153846154,13,21,51,3.8846153846153846,7.380952380952381,0
PRV57228,529,34,495,0.06427221172022685,337,1.5697329376854599,379370,717.1455576559546,40000,37632.0,71.13799621928166,1125.727002967359,3,3,0,2.8979206049149338,0.03780718336483932,759,17,73.80151228733459,4.20226843100189,0.003780718336483932,0.16446124763705103,5,18,49,1.281663516068053,3.3823529411764706,0
PRV57230,181,27,154,0.14917127071823205,160,1.13125,299570,1655.0828729281768,31000,27130.0,151.56424581005587,1872.3125,91,30,47,3.292817679558011,0.0718232044198895,382,13,73.43646408839778,4.486187845303867,0.0055248618784530384,0.23204419889502761,7,47,49,2.1712707182320443,5.407407407407407,1
PRV57231,48,18,30,0.375,42,1.1428571428571428,179300,3735.4166666666665,42000,19234.0,400.7083333333333,4269.047619047619,31,13,11,4.479166666666667,0.2708333333333333,162,12,72.625,4.895833333333333,0.041666666666666664,0.2708333333333333,3,15,49,3.6875,7.5,0
PRV57232,7,0,7,0.0,7,1.0,910,130.0,400,0.0,0.0,130.0,7,3,1,2.0,0.0,14,0,75.0,4.142857142857143,0.0,0.2857142857142857,2,6,49,0.2857142857142857,0.0,0
PRV57233,140,0,140,0.0,58,2.413793103448276,41920,299.42857142857144,5800,500.0,3.5714285714285716,722.7586206896551,2,2,2,2.5642857142857145,0.0,256,0,74.34285714285714,5.121428571428571,0.0,0.1,3,6,49,0.9071428571428571,0.0,0
PRV57234,24,9,15,0.375,23,1.0434782608695652,89100,3712.5,31000,9702.0,404.25,3873.913043478261,12,5,8,5.375,0.20833333333333334,99,5,72.41666666666667,5.375,0.0,0.08333333333333333,1,11,49,3.2916666666666665,5.777777777777778,0
PRV57235,15,3,12,0.2,13,1.1538461538461537,27410,1827.3333333333333,19000,3204.0,213.6,2108.4615384615386,8,3,3,3.7333333333333334,0.06666666666666667,50,1,77.33333333333333,4.2,0.0,0.06666666666666667,2,2,49,2.2666666666666666,3.6666666666666665,0
PRV57236,87,0,87,0.0,39,2.230769230769231,19170,220.3448275862069,3300,270.0,3.103448275862069,491.53846153846155,5,3,5,2.8160919540229883,0.0,194,0,73.32183908045977,4.160919540229885,0.0,0.11494252873563218,1,4,49,1.0919540229885059,0.0,0
PRV57238,45,1,44,0.022222222222222223,29,1.5517241379310345,16940,376.44444444444446,10000,1168.0,25.955555555555556,584.1379310344828,11,4,6,2.422222222222222,0.06666666666666667,89,3,71.57777777777778,4.133333333333334,0.022222222222222223,0.2,1,8,49,1.4,10.0,0
PRV57239,28,0,28,0.0,19,1.4736842105263157,6180,220.71428571428572,1400,50.0,1.7857142857142858,325.2631578947368,8,3,4,2.607142857142857,0.0,65,0,70.64285714285714,4.392857142857143,0.0,0.14285714285714285,1,5,49,0.25,0.0,0
PRV57240,72,0,72,0.0,31,2.3225806451612905,24790,344.30555555555554,3300,310.0,4.305555555555555,799.6774193548387,16,8,13,2.8055555555555554,0.0,155,0,71.40277777777777,3.861111111111111,0.0,0.2222222222222222,1,8,49,0.7916666666666666,0.0,0
PRV57241,59,0,59,0.0,44,1.3409090909090908,26180,443.728813559322,3300,100.0,1.694915254237288,595.0,28,9,16,2.8135593220338984,0.0,139,0,75.22033898305085,5.033898305084746,0.0,0.3559322033898305,4,10,49,3.9152542372881354,0.0,0
PRV57242,103,0,103,0.0,44,2.340909090909091,31900,309.70873786407765,3300,230.0,2.233009708737864,725.0,2,1,2,2.825242718446602,0.0,222,0,76.66990291262135,5.456310679611651,0.0,0.24271844660194175,1,3,49,1.6699029126213591,0.0,0
PRV57244,4,0,4,0.0,4,1.0,610,152.5,300,0.0,0.0,152.5,1,0,0,3.5,0.0,14,0,67.75,3.75,0.0,0.25,1,2,49,5.0,0.0,0
PRV57245,92,0,92,0.0,27,3.4074074074074074,32790,356.4130434782609,3300,570.0,6.195652173913044,1214.4444444444443,2,2,2,2.4782608695652173,0.0,176,0,74.20652173913044,4.195652173913044,0.0,0.2717391304347826,1,1,49,1.9456521739130435,0.0,0
PRV57246,6,0,6,0.0,6,1.0,4100,683.3333333333334,3300,0.0,0.0,683.3333333333334,1,1,1,2.8333333333333335,0.0,17,0,78.66666666666667,4.333333333333333,0.0,0.16666666666666666,1,2,49,3.3333333333333335,0.0,0
PRV57247,11,0,11,0.0,9,1.2222222222222223,960,87.27272727272727,500,0.0,0.0,106.66666666666667,1,1,1,2.8181818181818183,0.0,28,0,70.0909090909091,4.363636363636363,0.0,0.18181818181818182,1,2,49,0.0,0.0,0
PRV57248,6,0,6,0.0,6,1.0,220,36.666666666666664,70,0.0,0.0,36.666666666666664,1,0,1,2.0,0.0,12,0,83.33333333333333,4.333333333333333,0.0,0.16666666666666666,1,1,49,3.1666666666666665,0.0,0
PRV57250,23,0,23,0.0,16,1.4375,12760,554.7826086956521,4040,100.0,4.3478260869565215,797.5,1,1,1,2.9130434782608696,0.0,59,0,78.3913043478261,5.260869565217392,0.0,0.043478260869565216,2,3,49,1.3043478260869565,0.0,0
PRV57251,15,15,0,1.0,14,1.0714285714285714,156000,10400.0,31000,14952.0,1068.0,11142.857142857143,1,1,0,8.133333333333333,0.4666666666666667,97,7,73.46666666666667,5.466666666666667,0.0,0.26666666666666666,1,3,49,5.066666666666666,5.066666666666666,0
PRV57252,3,3,0,1.0,3,1.0,18000,6000.0,11000,3204.0,1068.0,6000.0,2,1,0,8.666666666666666,0.6666666666666666,26,2,83.0,6.0,0.0,0.6666666666666666,1,1,49,2.6666666666666665,2.6666666666666665,0
PRV57253,44,0,44,0.0,36,1.2222222222222223,10910,247.95454545454547,2500,210.0,4.7727272727272725,303.05555555555554,4,3,3,2.6363636363636362,0.0,93,0,73.88636363636364,4.340909090909091,0.0,0.20454545454545456,1,6,49,0.6818181818181818,0.0,0
PRV57255,34,0,34,0.0,23,1.4782608695652173,6890,202.64705882352942,900,280.0,8.235294117647058,299.5652173913044,4,2,3,2.264705882352941,0.0,68,0,69.6470588235294,4.205882352941177,0.0,0.17647058823529413,1,3,49,0.6176470588235294,0.0,0
PRV57256,8,0,8,0.0,8,1.0,1890,236.25,1500,0.0,0.0,236.25,1,0,1,1.125,0.0,9,0,73.0,3.125,0.0,0.125,1,2,49,0.0,0.0,0
PRV57257,17,0,17,0.0,11,1.5454545454545454,4920,289.4117647058824,1400,210.0,12.352941176470589,447.27272727272725,3,2,3,3.411764705882353,0.0,52,0,67.41176470588235,4.764705882352941,0.0,0.17647058823529413,1,2,49,0.11764705882352941,0.0,0
PRV57259,48,0,48,0.0,38,1.263157894736842,16450,342.7083333333333,3300,180.0,3.75,432.89473684210526,1,1,1,2.7916666666666665,0.0,105,0,70.875,4.520833333333333,0.0,0.2916666666666667,1,1,49,0.4583333333333333,0.0,0
PRV57261,10,0,10,0.0,9,1.1111111111111112,1600,160.0,700,0.0,0.0,177.77777777777777,1,1,1,3.2,0.0,31,0,72.5,5.7,0.0,0.0,1,1,49,1.6,0.0,0
PRV57262,24,0,24,0.0,16,1.5,4160,173.33333333333334,900,80.0,3.3333333333333335,260.0,1,1,1,3.5833333333333335,0.0,71,0,72.875,3.625,0.041666666666666664,0.16666666666666666,1,2,49,1.5833333333333333,0.0,0
PRV57263,52,0,52,0.0,22,2.3636363636363638,30130,579.4230769230769,2900,10.0,0.19230769230769232,1369.5454545454545,1,1,1,2.3846153846153846,0.0,105,0,67.1923076923077,3.5961538461538463,0.0,0.2692307692307692,1,2,49,3.2115384615384617,0.0,0
PRV57264,8,0,8,0.0,6,1.3333333333333333,2760,345.0,1200,80.0,10.0,460.0,2,1,2,3.5,0.0,24,0,78.75,4.75,0.0,0.25,1,1,49,0.625,0.0,0
PRV57265,1,0,1,0.0,1,1.0,200,200.0,200,0.0,0.0,200.0,1,0,1,7.0,0.0,7,0,70.0,7.0,0.0,1.0,1,1,49,0.0,0.0,0
PRV57266,34,0,34,0.0,32,1.0625,9860,290.0,3000,60.0,1.7647058823529411,308.125,2,2,2,2.323529411764706,0.0,62,0,75.41176470588235,3.8529411764705883,0.0,0.2647058823529412,1,3,49,2.5294117647058822,0.0,0
PRV57269,37,0,37,0.0,17,2.176470588235294,5320,143.78378378378378,1000,250.0,6.756756756756757,312.94117647058823,3,3,3,3.135135135135135,0.0,96,0,76.29729729729729,4.027027027027027,0.0,0.2702702702702703,1,2,49,1.027027027027027,0.0,0
PRV57270,9,0,9,0.0,9,1.0,1000,111.11111111111111,500,0.0,0.0,111.11111111111111,2,1,1,2.3333333333333335,0.0,19,0,82.77777777777777,5.111111111111111,0.0,0.1111111111111111,1,2,49,0.4444444444444444,0.0,0
PRV57272,25,0,25,0.0,18,1.3888888888888888,8770,350.8,3000,0.0,0.0,487.22222222222223,2,2,2,2.96,0.0,70,0,73.56,3.96,0.0,0.12,1,1,49,0.44,0.0,0
PRV57273,9,0,9,0.0,6,1.5,1090,121.11111111111111,600,0.0,0.0,181.66666666666666,1,1,1,2.6666666666666665,0.0,22,0,72.77777777777777,5.888888888888889,0.0,0.5555555555555556,1,2,49,0.2222222222222222,0.0,0
PRV57274,4,0,4,0.0,4,1.0,130,32.5,80,0.0,0.0,32.5,2,2,1,2.75,0.0,11,0,64.75,4.25,0.0,0.0,1,1,49,0.0,0.0,0
PRV57275,61,0,61,0.0,41,1.4878048780487805,11330,185.7377049180328,2000,230.0,3.7704918032786887,276.3414634146341,2,2,1,2.4262295081967213,0.0,114,0,75.63934426229508,4.19672131147541,0.01639344262295082,0.2786885245901639,1,3,49,0.39344262295081966,0.0,0
PRV57276,13,0,13,0.0,9,1.4444444444444444,4500,346.15384615384613,1300,40.0,3.076923076923077,500.0,1,1,0,1.9230769230769231,0.0,25,0,69.6923076923077,4.153846153846154,0.0,0.07692307692307693,1,2,49,0.0,0.0,0
PRV57277,7,0,7,0.0,7,1.0,1250,178.57142857142858,500,0.0,0.0,178.57142857142858,1,1,1,1.8571428571428572,0.0,13,0,70.71428571428571,5.857142857142857,0.0,0.42857142857142855,1,1,49,0.0,0.0,0
PRV57278,7,0,7,0.0,7,1.0,950,135.71428571428572,300,90.0,12.857142857142858,135.71428571428572,2,1,1,2.4285714285714284,0.0,17,0,79.0,4.142857142857143,0.0,0.0,2,2,21,0.0,0.0,0
PRV57280,3,0,3,0.0,3,1.0,170,56.666666666666664,70,0.0,0.0,56.666666666666664,1,0,1,3.0,0.0,9,0,76.66666666666667,3.6666666666666665,0.0,0.3333333333333333,1,1,49,0.0,0.0,0
PRV57282,41,0,41,0.0,25,1.64,8350,203.65853658536585,1800,0.0,0.0,334.0,2,2,2,2.6097560975609757,0.0,91,0,75.97560975609755,4.585365853658536,0.024390243902439025,0.4878048780487805,1,2,49,0.5365853658536586,0.0,1
PRV57283,1,0,1,0.0,1,1.0,900,900.0,900,0.0,0.0,900.0,1,0,0,2.0,0.0,2,0,75.0,4.0,0.0,0.0,1,1,49,0.0,0.0,0
PRV57284,23,19,4,0.8260869565217391,22,1.0454545454545454,161570,7024.782608695652,19000,20292.0,882.2608695652174,7344.090909090909,5,5,3,7.695652173913044,0.782608695652174,131,15,67.52173913043478,5.391304347826087,0.043478260869565216,0.21739130434782608,1,4,49,4.043478260869565,4.7368421052631575,1
PRV57285,8,8,0,1.0,8,1.0,83000,10375.0,28000,7476.0,1068.0,10375.0,1,1,0,8.125,0.75,53,5,80.5,4.625,0.0,0.0,1,4,49,5.125,5.125,0
PRV57286,2,0,2,0.0,2,1.0,20,10.0,20,0.0,0.0,10.0,1,0,1,1.5,0.0,3,0,76.5,3.0,0.0,0.0,1,1,49,0.0,0.0,0
PRV57287,289,0,289,0.0,107,2.7009345794392523,80390,278.16608996539793,3300,330.0,1.1418685121107266,751.3084112149533,1,1,1,2.685121107266436,0.0,474,0,73.76470588235294,4.764705882352941,0.0,0.20761245674740483,1,5,49,1.7301038062283738,0.0,0
PRV57288,93,0,93,0.0,47,1.9787234042553192,27650,297.31182795698925,3300,400.0,4.301075268817204,588.2978723404256,1,1,1,2.6881720430107525,0.0,188,0,73.21505376344086,5.053763440860215,0.043010752688172046,0.3010752688172043,1,5,49,1.8709677419354838,0.0,0
PRV57289,10,0,10,0.0,7,1.4285714285714286,5830,583.0,3300,30.0,3.0,832.8571428571429,1,1,1,1.9,0.0,19,0,67.0,4.6,0.0,0.3,1,3,49,4.0,0.0,0
PRV57290,2,2,0,1.0,2,1.0,55000,27500.0,55000,2136.0,1068.0,27500.0,2,1,0,9.0,0.5,18,1,91.0,5.0,0.0,0.0,1,2,49,4.5,4.5,0
PRV57291,3,0,3,0.0,3,1.0,1400,466.6666666666667,1100,0.0,0.0,466.6666666666667,1,1,0,3.6666666666666665,0.0,11,0,69.66666666666667,3.6666666666666665,0.0,0.3333333333333333,1,2,49,0.0,0.0,0
PRV57293,12,12,0,1.0,10,1.2,100000,8333.333333333334,13000,12816.0,1068.0,10000.0,1,1,1,8.5,0.5833333333333334,86,7,68.16666666666667,4.75,0.0,0.3333333333333333,1,4,49,8.75,8.75,0
PRV57294,2,2,0,1.0,2,1.0,12000,6000.0,9000,2136.0,1068.0,6000.0,1,1,1,5.5,0.5,11,1,76.0,5.5,0.0,0.0,1,1,49,8.5,8.5,0
PRV57295,14,14,0,1.0,13,1.0769230769230769,173000,12357.142857142857,57000,14952.0,1068.0,13307.692307692309,1,1,0,8.071428571428571,0.5,82,6,65.0,5.357142857142857,0.0,0.35714285714285715,1,3,49,5.214285714285714,5.214285714285714,1
PRV57297,8,8,0,1.0,8,1.0,53000,6625.0,12000,8544.0,1068.0,6625.0,1,1,0,8.875,0.875,60,7,74.0,5.375,0.0,0.375,1,4,49,5.5,5.5,1
PRV57298,3,3,0,1.0,3,1.0,14000,4666.666666666667,7000,3204.0,1068.0,4666.666666666667,3,0,1,9.0,0.0,26,0,72.33333333333333,5.333333333333333,0.0,0.3333333333333333,1,3,49,3.6666666666666665,3.6666666666666665,0
PRV57299,6,6,0,1.0,6,1.0,40000,6666.666666666667,14000,6408.0,1068.0,6666.666666666667,2,1,1,8.333333333333334,0.5,42,3,73.5,5.0,0.0,0.3333333333333333,1,2,49,3.1666666666666665,3.1666666666666665,0
PRV57301,32,4,28,0.125,32,1.0,42090,1315.3125,10000,4472.0,139.75,1315.3125,16,6,8,3.5,0.0625,92,2,74.03125,4.71875,0.0,0.15625,4,13,50,1.09375,3.75,0
PRV57302,4,2,2,0.5,4,1.0,14160,3540.0,10000,2136.0,534.0,3540.0,4,1,1,7.5,0.25,28,1,76.75,5.0,0.0,0.5,1,3,50,2.0,4.0,0
PRV57303,105,11,94,0.10476190476190476,92,1.141304347826087,116860,1112.952380952381,23000,11818.0,112.55238095238096,1270.2173913043478,54,20,24,3.0,0.08571428571428572,222,7,72.9047619047619,4.038095238095238,0.0,0.11428571428571428,5,19,2,2.057142857142857,5.363636363636363,0
PRV57304,93,3,90,0.03225806451612903,32,2.90625,68540,736.989247311828,16000,3434.0,36.924731182795696,2141.875,20,11,13,2.817204301075269,0.043010752688172046,192,4,73.11827956989248,4.903225806451613,0.0,0.5376344086021505,2,7,50,1.3655913978494623,10.0,0
PRV57305,675,0,675,0.0,343,1.967930029154519,175750,260.3703703703704,3300,2570.0,3.8074074074074074,512.3906705539358,1,1,1,2.625185185185185,0.0,883,0,71.81481481481481,4.1466666666666665,0.0014814814814814814,0.15407407407407409,3,15,50,1.1851851851851851,0.0,0
PRV57306,2315,0,2315,0.0,1407,1.6453447050461976,629460,271.9049676025918,4000,4860.0,2.099352051835853,447.3773987206823,23,22,6,2.613390928725702,0.0008639308855291577,1964,2,72.95421166306696,4.170626349892008,0.002591792656587473,0.1771058315334773,12,44,50,1.320086393088553,0.0,1
PRV57307,38,12,26,0.3157894736842105,35,1.0857142857142856,141740,3730.0,39000,12816.0,337.2631578947368,4049.714285714286,28,14,16,4.421052631578948,0.2894736842105263,128,9,73.76315789473684,4.684210526315789,0.0,0.34210526315789475,4,13,50,3.6052631578947367,7.416666666666667,0
PRV57308,6,0,6,0.0,6,1.0,3100,516.6666666666666,2500,0.0,0.0,516.6666666666666,3,1,1,2.5,0.0,15,0,72.33333333333333,4.666666666666667,0.16666666666666666,0.3333333333333333,3,6,50,0.0,0.0,0
PRV57309,35,12,23,0.34285714285714286,35,1.0,108260,3093.1428571428573,34000,12816.0,366.1714285714286,3093.1428571428573,25,13,7,4.742857142857143,0.2857142857142857,126,9,75.91428571428571,4.571428571428571,0.0,0.14285714285714285,4,13,50,2.8,4.333333333333333,0
PRV57310,122,65,57,0.5327868852459017,99,1.2323232323232323,673420,5519.836065573771,57000,68452.0,565.7190082644628,6802.222222222223,51,19,19,5.213114754098361,0.36065573770491804,338,32,71.52459016393442,4.663934426229508,0.0,0.22950819672131148,7,28,50,3.0,5.2,1
PRV57311,338,0,338,0.0,158,2.1392405063291138,85340,252.4852071005917,3300,1030.0,3.0473372781065087,540.126582278481,28,11,20,2.5502958579881656,0.0,516,0,70.86686390532545,4.038461538461538,0.0,0.16568047337278108,4,14,50,1.1390532544378698,0.0,0
PRV57312,334,0,334,0.0,137,2.437956204379562,91320,273.41317365269464,3300,1310.0,3.9221556886227544,666.5693430656934,18,11,12,2.5269461077844313,0.0,492,0,74.94910179640719,4.425149700598802,0.005988023952095809,0.26047904191616766,7,17,50,1.9850299401197604,0.0,1
PRV57313,402,0,402,0.0,328,1.225609756097561,101970,253.65671641791045,3300,1640.0,4.079601990049751,310.8841463414634,1,1,0,2.572139303482587,0.0,619,0,74.7412935323383,4.223880597014926,0.0024875621890547263,0.21641791044776118,4,15,50,1.4427860696517414,0.0,0
PRV57314,48,0,48,0.0,46,1.0434782608695652,15270,318.125,2300,0.0,0.0,331.95652173913044,30,12,16,2.3958333333333335,0.0,101,0,70.29166666666667,4.020833333333333,0.0,0.08333333333333333,5,12,50,1.25,0.0,0
PRV57315,22,0,22,0.0,22,1.0,5960,270.90909090909093,1700,0.0,0.0,270.90909090909093,13,5,9,1.8636363636363635,0.0,38,0,70.63636363636364,4.454545454545454,0.0,0.22727272727272727,2,8,50,1.0454545454545454,0.0,0
PRV57316,85,39,46,0.4588235294117647,78,1.0897435897435896,384920,4528.470588235294,57000,40684.0,484.3333333333333,4934.871794871795,27,5,16,5.094117647058823,0.27058823529411763,266,22,77.23529411764706,5.0588235294117645,0.0,0.2235294117647059,6,14,50,2.835294117647059,4.923076923076923,0
PRV57317,458,84,374,0.18340611353711792,352,1.3011363636363635,926330,2022.5545851528384,57000,90134.0,197.2297592997812,2631.619318181818,28,25,18,3.4541484716157207,0.14410480349344978,794,50,73.46069868995633,4.168122270742358,0.0,0.2183406113537118,7,25,50,1.8711790393013101,4.4523809523809526,1
PRV57318,150,0,150,0.0,131,1.1450381679389312,44180,294.53333333333336,7060,330.0,2.2,337.2519083969466,48,24,32,2.5,0.0,256,0,74.31333333333333,4.44,0.013333333333333334,0.22666666666666666,5,19,50,0.86,0.0,0
PRV57319,279,16,263,0.05734767025089606,254,1.0984251968503937,177460,636.0573476702509,15000,17538.0,62.86021505376344,698.6614173228346,97,35,55,2.92831541218638,0.03942652329749104,493,9,73.95698924731182,4.422939068100359,0.014336917562724014,0.1863799283154122,5,14,5,1.6129032258064515,6.0,0
PRV57320,38,10,28,0.2631578947368421,38,1.0,104310,2745.0,17000,10730.0,282.36842105263156,2745.0,27,8,8,4.473684210526316,0.15789473684210525,126,6,71.84210526315789,4.7631578947368425,0.0,0.23684210526315788,6,14,50,2.9210526315789473,4.9,0
PRV57321,84,15,69,0.17857142857142858,60,1.4,181460,2160.2380952380954,36000,16190.0,192.73809523809524,3024.3333333333335,32,9,14,3.0952380952380953,0.16666666666666666,191,11,70.88095238095238,4.321428571428571,0.023809523809523808,0.30952380952380953,3,11,50,1.630952380952381,4.733333333333333,0
