Provider,total_claims,inpatient_claims,outpatient_claims,inpatient_ratio,total_beneficiaries,claims_per_beneficiary,total_reimbursement,mean_reimbursement,max_reimbursement,total_deductible,mean_deductible,reimbursement_per_beneficiary,unique_attending,unique_operating,unique_other,mean_diagnosis_count,mean_procedure_count,unique_diagnosis_codes,unique_procedure_codes,mean_patient_age,mean_patient_chronic_conds,patient_death_rate,renal_disease_rate,unique_states,unique_counties,primary_state,mean_claim_duration,mean_admission_duration,PotentialFraud,provider_type,peer_group,peer_median_reimbursement,peer_median_claims,peer_median_beneficiaries,reimbursement_ratio,claims_ratio,beneficiary_ratio,reimbursement_ratio_score,claims_ratio_score,beneficiary_ratio_score,robust_z_total_reimbursement,robust_z_total_claims,robust_z_claims_per_beneficiary,robust_z_reimbursement_score,robust_z_claims_score,robust_z_cpb_score,reimbursement_percentile,claims_percentile,beneficiary_percentile,ml_score,statistical_score,peer_score,risk_score,risk_level
PRV56942,24,0,24,0.0,23,1.0434782608695652,6960,290.0,2100,40.0,1.6666666666666667,302.60869565217394,6,3,4,2.75,0.0,56,0,76.45833333333333,5.083333333333333,0.0,0.25,1,2,45,0.9583333333333334,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.8843710292249047,1.0,1.2105263157894737,0.0,0.0,7.017543859649122,-0.4599858670282382,-0.18159366601292948,-0.3776236555706615,0.0,0.0,0.0,32.31977818853974,43.733826247689464,47.7634011090573,2.2361655519822583,0.0,2.3391812865497075,1.5962206067578157,Low
PRV56944,3,0,3,0.0,3,1.0,180,60.0,100,0.0,0.0,60.0,1,0,1,1.3333333333333333,0.0,4,0,76.66666666666667,4.0,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.022871664548919948,0.125,0.15789473684210525,0.0,0.0,0.0,-0.7027810541400681,-0.7263746640517179,-0.6744907594765953,0.0,0.0,0.0,4.325323475046211,9.55637707948244,10.073937153419593,2.963771716594048,0.0,0.0,1.1855086866376192,Low
PRV56945,57,0,57,0.0,41,1.3902439024390243,21400,375.43859649122805,3300,150.0,2.631578947368421,521.9512195121952,2,2,1,3.0526315789473686,0.0,130,0,75.03508771929825,4.368421052631579,0.0,0.2631578947368421,1,2,45,2.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,2.719186785260483,2.375,2.1578947368421053,57.30622617534943,45.83333333333333,38.59649122807018,0.05711774682055585,0.6744907594765952,1.990072514605933,1.142354936411117,13.489815189531903,39.80145029211866,51.43253234750462,64.89833641404806,63.67837338262476,2.485275416723217,18.144540139353893,47.24535024558431,20.611077282170747,Low
PRV56946,2,0,2,0.0,1,2.0,120,60.0,100,0.0,0.0,120.0,2,0,1,4.5,0.0,9,0,67.0,7.0,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.015247776365946633,0.08333333333333333,0.05263157894736842,0.0,0.0,0.0,-0.7049296841145091,-0.7523166163392793,6.153452630359885,0.0,0.0,100.0,3.576709796672828,6.293900184842884,2.3475046210720887,10.590760821373625,33.333333333333336,0.0,14.236304328549451,Low
PRV56947,3,0,3,0.0,3,1.0,580,193.33333333333331,500,20.0,6.666666666666667,193.33333333333331,2,0,1,4.666666666666667,0.0,14,0,72.33333333333333,4.333333333333333,0.0,0.3333333333333333,1,1,45,1.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.07369758576874205,0.125,0.15789473684210525,0.0,0.0,0.0,-0.6884568543104616,-0.7263746640517179,-0.6744907594765953,0.0,0.0,0.0,8.715341959334566,9.55637707948244,10.073937153419593,6.986545578784145,0.0,0.0,2.794618231513658,Low
PRV56948,3,0,3,0.0,3,1.0,670,223.33333333333331,500,0.0,0.0,223.33333333333331,2,0,0,2.0,0.0,6,0,78.66666666666667,2.6666666666666665,0.0,0.0,1,2,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.08513341804320203,0.125,0.15789473684210525,0.0,0.0,0.0,-0.6852339093488001,-0.7263746640517179,-0.6744907594765953,0.0,0.0,0.0,9.500924214417745,9.55637707948244,10.073937153419593,3.8055873560374813,0.0,0.0,1.5222349424149926,Low
PRV56949,104,0,104,0.0,43,2.4186046511627906,31960,307.3076923076923,3300,500.0,4.807692307692308,743.2558139534884,2,2,2,2.7403846153846154,0.0,209,0,72.86538461538461,4.509615384615385,0.0192307692307692,0.2211538461538461,1,1,45,1.5673076923076923,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,4.060991105463787,4.333333333333333,2.263157894736842,100.0,100.0,42.10526315789473,0.43527662232216696,1.893762516991979,9.011661491221666,8.705532446443339,37.875250339839575,100.0,58.53974121996303,78.10536044362291,64.78743068391867,2.9726364589238945,48.860260928760965,80.70175438596492,40.05765917798732,Medium
PRV56950,3,0,3,0.0,3,1.0,1140,380.0,600,0.0,0.0,380.0,1,0,0,2.6666666666666665,0.0,8,0,65.33333333333333,6.666666666666667,0.0,1.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.144853875476493,0.125,0.15789473684210525,0.0,0.0,0.0,-0.6684029745490125,-0.7263746640517179,-0.6744907594765953,0.0,0.0,0.0,12.54158964879852,9.55637707948244,10.073937153419593,15.06623092241928,0.0,0.0,6.026492368967713,Low
PRV56951,19,0,19,0.0,8,2.375,5170,272.10526315789474,1900,70.0,3.684210526315789,646.25,3,1,2,2.8421052631578947,0.0,50,0,73.52631578947368,5.684210526315789,0.0,0.1052631578947368,1,2,45,2.526315789473684,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.6569250317662008,0.7916666666666666,0.42105263157894735,0.0,0.0,0.0,-0.5240866612657272,-0.31130342745073625,8.713931401548566,0.0,0.0,100.0,27.421441774491683,38.068391866913124,24.131238447319777,5.115760346863585,33.333333333333336,0.0,12.046304138745434,Low
PRV56953,20,0,20,0.0,19,1.0526315789473684,2870,143.5,700,140.0,7.0,151.05263157894737,3,3,3,2.45,0.0,44,0,75.1,4.2,0.0,0.35,1,1,45,1.55,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.3646759847522236,0.8333333333333334,1.0,0.0,0.0,0.0,-0.6064508102859645,-0.2853614751631749,-0.3151253179062546,0.0,0.0,0.0,19.87060998151571,39.23290203327172,42.71719038817005,3.086381127303178,0.0,0.0,1.2345524509212713,Low
PRV56954,20,0,20,0.0,19,1.0526315789473684,2910,145.5,600,0.0,0.0,153.1578947368421,3,2,3,2.55,0.0,44,0,75.45,4.65,0.0,0.1,1,1,45,2.05,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.3697585768742058,0.8333333333333334,1.0,0.0,0.0,0.0,-0.6050183903030038,-0.2853614751631749,-0.3151253179062546,0.0,0.0,0.0,19.99075785582255,39.23290203327172,42.71719038817005,2.0200407064799513,0.0,0.0,0.8080162825919806,Low
PRV56956,5,0,5,0.0,5,1.0,2810,562.0,2600,0.0,0.0,562.0,1,1,1,1.8,0.0,9,0,67.6,2.8,0.0,0.2,1,1,45,4.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.3570520965692503,0.20833333333333334,0.2631578947368421,0.0,0.0,0.0,-0.6085994402604055,-0.6744907594765952,-0.6744907594765953,0.0,0.0,0.0,19.611829944547136,14.972273567467653,16.062846580406653,6.644757425835224,0.0,0.0,2.65790297033409,Low
PRV56957,138,0,138,0.0,108,1.2777777777777777,44400,321.7391304347826,4060,590.0,4.27536231884058,411.1111111111111,1,1,1,2.557971014492753,0.0,248,0,69.94202898550725,4.340579710144928,0.0,0.2028985507246377,1,1,45,1.1884057971014492,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,5.641677255400254,5.75,5.684210526315789,100.0,100.0,100.0,0.8807592370229286,2.775788894769065,1.2221601821446486,17.615184740458574,55.515777895381305,24.44320364289297,63.99260628465804,83.3641404805915,84.86136783733826,3.80090085660489,32.52472209291095,100.0,41.27777697051524,Medium
PRV56958,13,0,13,0.0,12,1.0833333333333333,4980,383.0769230769231,2100,0.0,0.0,415.0,2,2,2,2.769230769230769,0.0,35,0,75.23076923076923,4.461538461538462,0.0,0.3846153846153846,1,1,45,3.076923076923077,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.6327827191867853,0.5416666666666666,0.631578947368421,0.0,0.0,0.0,-0.5308906561847903,-0.4669551411761044,-0.10549547699022241,0.0,0.0,0.0,26.719038817005547,30.12014787430684,32.097966728280966,3.1538553401322633,0.0,0.0,1.2615421360529053,Low
PRV56960,8,0,8,0.0,8,1.0,2540,317.5,800,30.0,3.75,317.5,3,2,2,2.375,0.0,19,0,70.75,4.75,0.0,0.125,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.3227445997458704,0.3333333333333333,0.42105263157894735,0.0,0.0,0.0,-0.6182682751453898,-0.5966649026139111,-0.6744907594765953,0.0,0.0,0.0,18.512014787430683,21.829944547134936,24.131238447319777,2.232888560712463,0.0,0.0,0.8931554242849853,Low
PRV56963,6,0,6,0.0,6,1.0,1440,240.0,1000,0.0,0.0,240.0,2,1,1,2.833333333333333,0.0,17,0,78.83333333333333,3.6666666666666665,0.0,0.1666666666666666,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.18297331639135958,0.25,0.3157894736842105,0.0,0.0,0.0,-0.6576598246768076,-0.6485488071890338,-0.6744907594765953,0.0,0.0,0.0,13.826247689463955,17.430683918669132,18.909426987061,2.8391652401249776,0.0,0.0,1.1356660960499911,Low
PRV56964,5,0,5,0.0,5,1.0,1000,200.0,500,0.0,0.0,200.0,3,0,3,2.4,0.0,12,0,68.8,3.2,0.0,0.0,1,2,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.12706480304955528,0.20833333333333334,0.2631578947368421,0.0,0.0,0.0,-0.6734164444893748,-0.6744907594765952,-0.6744907594765953,0.0,0.0,0.0,11.848428835489834,14.972273567467653,16.062846580406653,2.8899467368872354,0.0,0.0,1.1559786947548942,Low
PRV56965,3,0,3,0.0,3,1.0,650,216.66666666666663,600,0.0,0.0,216.66666666666663,2,0,1,1.3333333333333333,0.0,4,0,74.66666666666667,2.333333333333333,0.0,0.0,1,2,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.08259212198221093,0.125,0.15789473684210525,0.0,0.0,0.0,-0.6859501193402804,-0.7263746640517179,-0.6744907594765953,0.0,0.0,0.0,9.33456561922366,9.55637707948244,10.073937153419593,3.3626615759369325,0.0,0.0,1.345064630374773,Low
PRV56966,2,0,2,0.0,2,1.0,240,120.0,200,0.0,0.0,120.0,1,1,1,1.5,0.0,3,0,67.5,1.5,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.030495552731893267,0.08333333333333333,0.10526315789473684,0.0,0.0,0.0,-0.7006324241656271,-0.7523166163392793,-0.6744907594765953,0.0,0.0,0.0,5.129390018484288,6.293900184842884,6.608133086876156,4.63857356965164,0.0,0.0,1.855429427860656,Low
PRV56967,91,0,91,0.0,79,1.1518987341772151,25440,279.56043956043953,2400,380.0,4.175824175824176,322.0253164556962,4,3,4,2.9450549450549453,0.0,195,0,72.91208791208791,4.285714285714286,0.0109890109890109,0.1648351648351648,1,1,45,1.4945054945054943,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,3.2325285895806863,3.7916666666666665,4.157894736842105,74.41761965268955,93.05555555555554,100.0,0.2017921650995813,1.5565171372536812,0.3626651984732493,4.035843301991626,31.130342745073627,7.2533039694649855,54.61182994454713,75.80406654343807,79.24214417744918,2.6436277304338476,14.13983000551008,89.15772506941504,32.04671761465107,Medium
PRV56969,1,0,1,0.0,1,1.0,10,10.0,10,0.0,0.0,10.0,1,0,0,1.0,0.0,1,0,85.0,6.0,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.0012706480304955528,0.041666666666666664,0.05263157894736842,0.0,0.0,0.0,-0.7088688390676507,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,0.44362292051756,2.2273567467652495,2.3475046210720887,7.636419212355139,0.0,0.0,3.0545676849420555,Low
PRV56970,2,0,2,0.0,2,1.0,210,105.0,200,0.0,0.0,105.0,2,0,1,1.0,0.0,2,0,59.5,4.0,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.026683608640406607,0.08333333333333333,0.10526315789473684,0.0,0.0,0.0,-0.7017067391528475,-0.7523166163392793,-0.6744907594765953,0.0,0.0,0.0,4.805914972273567,6.293900184842884,6.608133086876156,6.5859834628283505,0.0,0.0,2.6343933851313404,Low
PRV56971,4,0,4,0.0,4,1.0,400,100.0,200,0.0,0.0,100.0,2,1,1,3.0,0.0,11,0,74.25,5.25,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.05082592121982211,0.16666666666666666,0.21052631578947367,0.0,0.0,0.0,-0.6949027442337845,-0.7004327117641566,-0.6744907594765953,0.0,0.0,0.0,7.033271719038817,12.319778188539741,13.11460258780037,2.6315329888840227,0.0,0.0,1.052613195553609,Low
PRV56972,48,0,48,0.0,45,1.0666666666666669,23760,495.0,3300,60.0,1.25,528.0,2,2,3,2.7916666666666665,0.0,107,0,76.70833333333333,4.458333333333333,0.0,0.2291666666666666,1,1,45,1.5416666666666667,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,3.019059720457433,2.0,2.3684210526315788,67.30199068191443,33.33333333333333,45.61403508771929,0.14163052581523408,0.4410131888885431,-0.21929453348749517,2.8326105163046815,8.820263777770862,0.0,53.253234750462106,60.69316081330869,65.95194085027727,2.37924434379563,3.8842914313585144,48.74978636765568,16.741921077222507,Low
PRV56973,17,0,17,0.0,17,1.0,5220,307.05882352941177,1700,10.0,0.5882352941176471,307.05882352941177,2,2,1,2.176470588235294,0.0,34,0,75.41176470588235,3.882352941176471,0.0,0.1764705882352941,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.6632782719186785,0.7083333333333334,0.8947368421052632,0.0,0.0,0.0,-0.5222961362870263,-0.36318733202585896,-0.6744907594765953,0.0,0.0,0.0,27.624768946395562,35.619223659889094,39.83364140480592,2.254292895918173,0.0,0.0,0.9017171583672692,Low
PRV56974,1,0,1,0.0,1,1.0,80,80.0,80,0.0,0.0,80.0,1,0,1,2.0,0.0,2,0,98.0,3.0,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.010165184243964422,0.041666666666666664,0.05263157894736842,0.0,0.0,0.0,-0.7063621040974697,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,2.421441774491682,2.2273567467652495,2.3475046210720887,21.94731836636831,0.0,0.0,8.778927346547325,Low
PRV56976,6,0,6,0.0,6,1.0,1940,323.3333333333333,1600,0.0,0.0,323.3333333333333,4,0,1,3.0,0.0,17,0,80.66666666666667,4.333333333333333,0.0,0.3333333333333333,1,1,45,3.8333333333333335,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.24650571791613723,0.25,0.3157894736842105,0.0,0.0,0.0,-0.6397545748897995,-0.6485488071890338,-0.6744907594765953,0.0,0.0,0.0,16.155268022181147,17.430683918669132,18.909426987061,4.028232482737729,0.0,0.0,1.6112929930950917,Low
PRV56977,8,0,8,0.0,8,1.0,1040,130.0,400,0.0,0.0,130.0,2,1,1,2.25,0.0,18,0,78.125,6.125,0.0,0.25,1,2,45,0.875,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.13214739517153748,0.3333333333333333,0.42105263157894735,0.0,0.0,0.0,-0.6719840245064141,-0.5966649026139111,-0.6744907594765953,0.0,0.0,0.0,12.024029574861368,21.829944547134936,24.131238447319777,3.6308625831307193,0.0,0.0,1.4523450332522878,Low
PRV56978,120,0,120,0.0,97,1.2371134020618555,24030,200.25,2300,330.0,2.75,247.7319587628866,1,1,1,2.2916666666666665,0.0,196,0,73.03333333333333,4.291666666666667,0.0083333333333333,0.1333333333333333,2,2,45,1.3833333333333333,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,3.053367217280813,5.0,5.105263157894737,68.44557390936043,100.0,100.0,0.15129936070021846,2.308833753592961,0.9445061267732906,3.025987214004369,46.17667507185922,18.89012253546581,53.42883548983364,80.85951940850278,82.8003696857671,3.4731549958672563,22.697594940443135,89.4818579697868,35.04309787141588,Medium
PRV56980,17,0,17,0.0,17,1.0,3070,180.58823529411765,900,0.0,0.0,180.58823529411765,3,1,1,2.3529411764705883,0.0,35,0,71.05882352941177,4.352941176470588,0.0,0.1176470588235294,2,6,45,1.1764705882352942,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.3900889453621347,0.7083333333333334,0.8947368421052632,0.0,0.0,0.0,-0.5992887103711612,-0.36318733202585896,-0.6744907594765953,0.0,0.0,0.0,20.64695009242144,35.619223659889094,39.83364140480592,2.364416727495999,0.0,0.0,0.9457666909983996,Low
PRV56981,7,0,7,0.0,7,1.0,710,101.42857142857144,400,0.0,0.0,101.42857142857144,5,0,3,1.4285714285714286,0.0,10,0,72.42857142857143,2.4285714285714284,0.0,0.1428571428571428,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.09021601016518424,0.2916666666666667,0.3684210526315789,0.0,0.0,0.0,-0.6838014893658395,-0.6226068549014725,-0.6744907594765953,0.0,0.0,0.0,9.75970425138632,19.695009242144177,21.524953789279113,5.7523899950265385,0.0,0.0,2.3009559980106156,Low
PRV56982,24,0,24,0.0,21,1.1428571428571428,9470,394.5833333333333,3200,100.0,4.166666666666667,450.95238095238096,2,1,2,2.5416666666666665,0.0,52,0,72.875,4.125,0.0,0.1666666666666666,1,2,45,1.6666666666666667,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,1.2033036848792884,1.0,1.105263157894737,6.77678949597628,0.0,3.5087719298245648,-0.3701015130974575,-0.18159366601292948,0.30092972478575863,0.0,0.0,6.018594495715172,37.54158964879852,43.733826247689464,45.23105360443623,1.915320169618067,2.006198165238391,3.4285204752669483,2.3965436599988283,Low
PRV56984,3,0,3,0.0,3,1.0,780,260.0,700,0.0,0.0,260.0,1,1,1,2.333333333333333,0.0,7,0,70.66666666666667,2.6666666666666665,0.0,0.0,1,1,45,1.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.09911054637865312,0.125,0.15789473684210525,0.0,0.0,0.0,-0.6812947543956583,-0.7263746640517179,-0.6744907594765953,0.0,0.0,0.0,10.341959334565619,9.55637707948244,10.073937153419593,2.7990274555017005,0.0,0.0,1.1196109822006803,Low
PRV56985,17,0,17,0.0,17,1.0,1940,114.11764705882354,600,40.0,2.3529411764705883,114.11764705882354,3,3,3,3.0588235294117645,0.0,49,0,68.58823529411765,4.0588235294117645,0.0,0.2941176470588235,1,1,45,0.0588235294117647,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.24650571791613723,0.7083333333333334,0.8947368421052632,0.0,0.0,0.0,-0.6397545748897995,-0.36318733202585896,-0.6744907594765953,0.0,0.0,0.0,16.155268022181147,35.619223659889094,39.83364140480592,3.2176261666909034,0.0,0.0,1.2870504666763614,Low
PRV56986,2,0,2,0.0,2,1.0,310,155.0,300,0.0,0.0,155.0,1,1,1,1.5,0.0,3,0,76.5,0.0,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.03939008894536213,0.08333333333333333,0.10526315789473684,0.0,0.0,0.0,-0.6981256891954459,-0.7523166163392793,-0.6744907594765953,0.0,0.0,0.0,6.1922365988909425,6.293900184842884,6.608133086876156,18.516243690205695,0.0,0.0,7.406497476082278,Low
PRV56987,7,0,7,0.0,7,1.0,1210,172.85714285714286,400,0.0,0.0,172.85714285714286,1,0,1,2.7142857142857144,0.0,17,0,76.28571428571429,4.714285714285714,0.0,0.1428571428571428,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.15374841168996187,0.2916666666666667,0.3684210526315789,0.0,0.0,0.0,-0.6658962395788314,-0.6226068549014725,-0.6744907594765953,0.0,0.0,0.0,12.800369685767098,19.695009242144177,21.524953789279113,2.2760113113997162,0.0,0.0,0.9104045245598865,Low
PRV56988,1,0,1,0.0,1,1.0,0,0.0,0,0.0,0.0,0.0,1,0,0,3.0,0.0,3,0,67.0,1.0,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.0,0.041666666666666664,0.05263157894736842,0.0,0.0,0.0,-0.7092269440633909,-0.7782585686268406,-0.6744907594765953,0.0,0.0,0.0,0.14787430683918668,2.2273567467652495,2.3475046210720887,5.886806943205935,0.0,0.0,2.354722777282374,Low
PRV56989,2,0,2,0.0,2,1.0,110,55.0,70,0.0,0.0,55.0,2,1,1,2.0,0.0,4,0,71.0,2.0,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.01397712833545108,0.08333333333333333,0.10526315789473684,0.0,0.0,0.0,-0.7052877891102491,-0.7523166163392793,-0.6744907594765953,0.0,0.0,0.0,3.4195933456561924,6.293900184842884,6.608133086876156,3.3191546685774402,0.0,0.0,1.3276618674309761,Low
PRV56990,55,0,55,0.0,11,5.0,8320,151.27272727272728,1700,0.0,0.0,756.3636363636364,1,1,1,2.381818181818182,0.0,108,0,71.52727272727273,4.672727272727273,0.0,0.2363636363636363,1,1,45,1.8,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,1.0571791613722998,2.2916666666666665,0.5789473684210527,1.9059720457433278,43.05555555555555,0.0,-0.4112835876075761,0.6226068549014725,26.637282799869325,0.0,12.45213709802945,100.0,35.41589648798521,63.99260628465804,30.24953789279113,22.009675962108773,37.48404569934315,14.987175867099625,24.54523685477634,Low
PRV56991,15,0,15,0.0,15,1.0,6640,442.6666666666667,3300,0.0,0.0,442.6666666666667,4,3,4,2.933333333333333,0.0,42,0,72.06666666666666,4.866666666666666,0.0,0.2,1,2,45,1.2,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.843710292249047,0.625,0.7894736842105263,0.0,0.0,0.0,-0.47144522689192336,-0.41507123660098166,-0.6744907594765953,0.0,0.0,0.0,31.50646950092422,32.87430683918669,36.737523105360445,2.0592088444888477,0.0,0.0,0.8236835377955392,Low
PRV56992,2,0,2,0.0,2,1.0,100,50.0,70,0.0,0.0,50.0,2,0,1,2.0,0.0,4,0,83.5,6.0,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.012706480304955527,0.08333333333333333,0.10526315789473684,0.0,0.0,0.0,-0.7056458941059893,-0.7523166163392793,-0.6744907594765953,0.0,0.0,0.0,3.11460258780037,6.293900184842884,6.608133086876156,5.225858794857348,0.0,0.0,2.090343517942939,Low
PRV56993,24,0,24,0.0,24,1.0,5400,225.0,1000,100.0,4.166666666666667,225.0,3,1,1,2.4166666666666665,0.0,53,0,73.29166666666667,5.041666666666667,0.0,0.1666666666666666,1,2,45,2.75,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.6861499364675985,1.0,1.263157894736842,0.0,0.0,8.771929824561402,-0.5158502463637035,-0.18159366601292948,-0.6744907594765953,0.0,0.0,0.0,28.049907578558226,43.733826247689464,48.93715341959334,2.4047065287333735,0.0,2.923976608187134,1.8390755939494896,Low
PRV56995,10,0,10,0.0,10,1.0,4330,433.0,3300,0.0,0.0,433.0,1,1,1,2.3,0.0,23,0,74.9,5.5,0.0,0.2,1,1,45,2.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.5501905972045743,0.4166666666666667,0.5263157894736842,0.0,0.0,0.0,-0.5541674809079008,-0.5447809980387884,-0.6744907594765953,0.0,0.0,0.0,24.57486136783734,25.619223659889094,28.382624768946396,2.3863279600375336,0.0,0.0,0.9545311840150135,Low
PRV56996,11,0,11,0.0,11,1.0,2040,185.45454545454547,700,0.0,0.0,185.45454545454547,2,2,2,3.4545454545454546,0.0,37,0,74.18181818181819,5.363636363636363,0.0,0.2727272727272727,1,1,45,3.090909090909091,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.25921219822109276,0.4583333333333333,0.5789473684210527,0.0,0.0,0.0,-0.6361735249323979,-0.5188390457512271,-0.6744907594765953,0.0,0.0,0.0,16.506469500924215,27.310536044362294,30.24953789279113,3.222267512147377,0.0,0.0,1.2889070048589508,Low
PRV56997,25,0,25,0.0,24,1.0416666666666667,2180,87.2,200,40.0,1.6,90.83333333333331,3,3,3,2.52,0.0,56,0,70.2,4.12,0.0,0.12,1,1,45,0.2,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.2770012706480305,1.0416666666666667,1.263157894736842,0.0,1.3888888888888915,8.771929824561402,-0.6311600549920356,-0.15565171372536812,-0.3899931182334081,0.0,0.0,0.0,17.190388170055453,44.77818853974122,48.93715341959334,2.195890603003555,0.0,3.386939571150098,1.8944381125464513,Low
PRV56998,2,0,2,0.0,2,1.0,330,165.0,300,0.0,0.0,165.0,1,0,1,2.0,0.0,4,0,77.0,5.0,0.0,0.0,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.04193138500635324,0.08333333333333333,0.10526315789473684,0.0,0.0,0.0,-0.6974094792039656,-0.7523166163392793,-0.6744907594765953,0.0,0.0,0.0,6.414048059149723,6.293900184842884,6.608133086876156,2.846565826010612,0.0,0.0,1.1386263304042448,Low
PRV56999,8,0,8,0.0,8,1.0,2350,293.75,1600,40.0,5.0,293.75,2,0,1,2.625,0.0,21,0,73.0,4.75,0.0,0.25,1,1,45,0.0,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,0.29860228716645487,0.3333333333333333,0.42105263157894735,0.0,0.0,0.0,-0.6250722700644529,-0.5966649026139111,-0.6744907594765953,0.0,0.0,0.0,17.735674676524955,21.829944547134936,24.131238447319777,2.294972945796649,0.0,0.0,0.9179891783186597,Low
PRV57000,61,0,61,0.0,55,1.1090909090909091,18910,310.0,3300,150.0,2.459016393442623,343.8181818181818,2,2,1,2.8852459016393444,0.0,138,0,71.75409836065573,4.672131147540983,0.0,0.2131147540983606,1,1,45,2.180327868852459,0.0,0,Outpatient-heavy,Outpatient-heavy_45,7870.0,24.0,19.0,2.4027954256670903,2.5416666666666665,2.8947368421052633,46.75984752223634,51.388888888888886,63.15789473684211,-0.0320503971187445,0.7782585686268406,0.07037579214193011,0.0,15.565171372536813,1.407515842838602,49.33456561922366,66.54343807763401,71.20147874306839,2.2895013382421463,5.657562405125138,53.76887704932244,18.743732371631133,Low
